sector_id,zona_altitud,centro_lat,centro_lon,altitud_promedio,altitud_minima,altitud_maxima,ubicacion_id
-177860_-631612,BAJA,-17.786043,-63.161294,433.2,433.2,433.2,3926
-177860_-631613,BAJA,-17.786057,-63.161372,433.2,433.2,433.2,3927
-177860_-631950,BAJA,-17.786022,-63.195058,436.3,436.3,436.3,3928
-177860_-632139,BAJA,-17.786006,-63.213938,439.1,439.1,439.1,3929
-177860_-632171,BAJA,-17.786001,-63.217168,438.3,438.3,438.3,3930
-177860_-632194,BAJA,-17.786007,-63.219483,439.9,439.9,439.9,3931
-177861_-631618,BAJA,-17.786152,-63.161845,435.6,435.6,435.6,3932
-177861_-631681,BAJA,-17.786185,-63.16814,438.1,438.1,438.1,3933
-177861_-631682,BAJA,-17.786109,-63.168291,436.9,436.9,436.9,3934
-177861_-631947,BAJA,-17.78616,-63.194785,437.45,437.45,437.45,3935
-177862_-631676,BAJA,-17.786251,-63.167695,436.3,436.3,436.3,3936
-177862_-632207,BAJA,-17.786288,-63.220707,441.2,441.2,441.2,3937
-177862_-632216,BAJA,-17.786293,-63.221601,442.6,442.6,442.6,3938
-177862_-632235,BAJA,-17.786226,-63.22353,442.6,442.6,442.6,3939
-177862_-632239,BAJA,-17.78627,-63.223972,442.6,442.6,442.6,3940
-177863_-631611,BAJA,-17.786374,-63.161196,433.5,433.5,433.5,3941
-177863_-631640,BAJA,-17.786336,-63.16408,434.9,434.9,434.9,3942
-177863_-631951,BAJA,-17.786319,-63.195139,437.9,437.9,437.9,3943
-177864_-631613,BAJA,-17.786459,-63.161326,433.5,433.5,433.5,3944
-177864_-632165,BAJA,-17.786464,-63.216589,446.3,446.3,446.3,3945
-177864_-632225,BAJA,-17.786449,-63.222549,442.0,442.0,442.0,3946
-177864_-632243,BAJA,-17.786409,-63.224313,442.6,442.6,442.6,3947
-177865_-631477,BAJA,-17.786572,-63.147791,431.1,431.1,431.1,3948
-177865_-631670,BAJA,-17.78659,-63.167028,436.4,436.4,436.4,3949
-177866_-631666,BAJA,-17.786683,-63.166663,438.1,438.1,438.1,3950
-177866_-631718,BAJA,-17.786677,-63.171847,437.9,437.9,437.9,3951
-177866_-631719,BAJA,-17.786604,-63.171983,437.9,437.9,437.9,3952
-177866_-631946,BAJA,-17.786683,-63.194687,436.7,436.7,436.7,3953
-177866_-631947,BAJA,-17.786606,-63.194794,437.7,437.7,437.7,3954
-177867_-631644,BAJA,-17.786793,-63.1644,435.2,435.2,435.2,3955
-177867_-631715,BAJA,-17.786758,-63.171575,440.7,440.7,440.7,3956
-177868_-631619,BAJA,-17.786839,-63.161926,434.0,434.0,434.0,3957
-177868_-631641,BAJA,-17.786837,-63.16416,435.1,435.1,435.1,3958
-177868_-631643,BAJA,-17.786813,-63.164376,435.2,435.2,435.2,3959
-177868_-631661,BAJA,-17.786801,-63.166191,436.2,436.2,436.2,3960
-177868_-631715,BAJA,-17.786849,-63.171538,437.9,437.9,437.9,3961
-177868_-631947,BAJA,-17.786828,-63.194749,436.4,436.4,436.4,3962
-177869_-631486,BAJA,-17.786968,-63.148696,431.65,431.6,431.7,3963
-177869_-631487,BAJA,-17.786907,-63.148707,431.7,431.7,431.7,3964
-177869_-631652,BAJA,-17.786976,-63.165257,436.1,436.1,436.1,3965
-177869_-631805,BAJA,-17.786972,-63.180596,443.0,443.0,443.0,3966
-177869_-631806,BAJA,-17.786984,-63.180624,442.81,442.7,443.0,3967
-177870_-631276,BAJA,-17.787002,-63.127699,423.3,423.3,423.3,3968
-177870_-631487,BAJA,-17.78704,-63.148746,431.7,431.7,431.7,3969
-177870_-631621,BAJA,-17.787093,-63.16216,435.1,435.1,435.1,3970
-177870_-631643,BAJA,-17.787004,-63.164348,435.0,435.0,435.0,3971
-177870_-631648,BAJA,-17.787093,-63.164867,435.3,435.3,435.3,3972
-177870_-631651,BAJA,-17.787087,-63.165166,435.5,435.5,435.5,3973
-177870_-631652,BAJA,-17.787057,-63.165245,437.15,436.2,438.1,3974
-177870_-631655,BAJA,-17.787044,-63.16559,436.8,436.8,436.8,3975
-177870_-631805,BAJA,-17.787,-63.180598,443.0,443.0,443.0,3976
-177870_-631806,BAJA,-17.787007,-63.180621,443.0,443.0,443.0,3977
-177871_-631476,BAJA,-17.78714,-63.147689,431.3,431.3,431.3,3978
-177871_-631647,BAJA,-17.787197,-63.16472,435.2,435.2,435.2,3979
-177871_-631648,BAJA,-17.787171,-63.164868,435.1,434.9,435.3,3980
-177871_-631649,BAJA,-17.787136,-63.164931,435.0,435.0,435.0,3981
-177872_-631338,BAJA,-17.787235,-63.133811,426.6,426.6,426.6,3982
-177872_-631485,BAJA,-17.787215,-63.148561,431.7,431.7,431.7,3983
-177872_-631624,BAJA,-17.787263,-63.162472,434.2,434.2,434.2,3984
-177872_-631630,BAJA,-17.787221,-63.163042,433.7,433.7,433.7,3985
-177872_-631646,BAJA,-17.787239,-63.164616,438.5,438.5,438.5,3986
-177872_-631647,BAJA,-17.787248,-63.164725,435.1,435.1,435.1,3987
-177872_-631648,BAJA,-17.787218,-63.164874,435.0,435.0,435.0,3988
-177872_-631649,BAJA,-17.787215,-63.164948,435.3,435.3,435.3,3989
-177872_-631650,BAJA,-17.787225,-63.165019,435.5,435.5,435.5,3990
-177873_-631480,BAJA,-17.787352,-63.148042,431.6,431.6,431.6,3991
-177873_-631639,BAJA,-17.787391,-63.16399,435.1,435.1,435.1,3992
-177875_-631485,BAJA,-17.7876,-63.148542,432.5,432.5,432.5,3993
-177875_-631635,BAJA,-17.787553,-63.163528,435.0,435.0,435.0,3994
-177875_-631640,BAJA,-17.787529,-63.164079,435.2,435.2,435.2,3995
-177876_-631484,BAJA,-17.787699,-63.148464,432.5,432.5,432.5,3996
-177876_-631639,BAJA,-17.787609,-63.163974,438.5,438.5,438.5,3997
-177876_-631642,BAJA,-17.787624,-63.164214,435.3,435.3,435.3,3998
-177877_-631482,BAJA,-17.787771,-63.148268,432.5,432.5,432.5,3999
-177877_-631629,BAJA,-17.787704,-63.162997,434.4,434.4,434.4,4000
-177877_-631636,BAJA,-17.787749,-63.163681,434.7,434.7,434.7,4001
-177877_-631644,BAJA,-17.787789,-63.164498,435.3,435.3,435.3,4002
-177877_-631716,BAJA,-17.787708,-63.17165,437.8,437.8,437.8,4003
-177877_-631947,BAJA,-17.787749,-63.194775,437.0,437.0,437.0,4004
-177878_-631485,BAJA,-17.787858,-63.148512,432.5,432.5,432.5,4005
-177878_-631630,BAJA,-17.787848,-63.163075,438.5,438.5,438.5,4006
-177878_-631642,BAJA,-17.787815,-63.164244,435.0,435.0,435.0,4007
-177879_-631484,BAJA,-17.78794,-63.148468,432.5,432.5,432.5,4008
-177879_-631485,BAJA,-17.787935,-63.148515,432.5,432.5,432.5,4009
-177879_-631627,BAJA,-17.787939,-63.162786,434.3,434.3,434.3,4010
-177879_-631630,BAJA,-17.787981,-63.163048,434.6,434.6,434.6,4011
-177880_-631625,BAJA,-17.788099,-63.16255,434.6,434.6,434.6,4012
-177880_-631626,BAJA,-17.788017,-63.162662,434.5,434.5,434.5,4013
-177881_-631485,BAJA,-17.788158,-63.148511,432.3,432.3,432.3,4014
-177881_-631627,BAJA,-17.788183,-63.162723,434.5,434.5,434.5,4015
-177881_-631628,BAJA,-17.788138,-63.162825,434.6,434.6,434.6,4016
-177881_-631713,BAJA,-17.788107,-63.171371,440.7,440.7,440.7,4017
-177881_-631716,BAJA,-17.788178,-63.171626,438.9,438.9,438.9,4018
-177883_-631484,BAJA,-17.788389,-63.148455,432.3,432.3,432.3,4019
-177883_-631485,BAJA,-17.788331,-63.148539,432.3,432.3,432.3,4020
-177883_-631643,BAJA,-17.788301,-63.164364,435.9,435.9,435.9,4021
-177883_-631946,BAJA,-17.788347,-63.19462,437.7,437.7,437.7,4022
-177884_-631481,BAJA,-17.788451,-63.148147,433.33,431.6,434.2,4023
-177884_-631484,BAJA,-17.78842,-63.148466,432.3,432.3,432.3,4024
-177884_-631612,BAJA,-17.788431,-63.161246,435.2,435.2,435.2,4025
-177884_-631615,BAJA,-17.788475,-63.161597,435.2,435.2,435.2,4026
-177884_-631623,BAJA,-17.788468,-63.1623,434.6,434.6,434.6,4027
-177884_-631625,BAJA,-17.788409,-63.162557,435.1,435.1,435.1,4028
-177884_-631715,BAJA,-17.788457,-63.17153,437.9,437.9,437.9,4029
-177884_-631943,BAJA,-17.788446,-63.194321,436.9,436.9,436.9,4030
-177885_-631483,BAJA,-17.788532,-63.148396,432.2,432.2,432.2,4031
-177885_-631516,BAJA,-17.788574,-63.151604,262.6,262.6,262.6,4032
-177885_-631517,BAJA,-17.788515,-63.151736,262.5,262.5,262.5,4033
-177886_-631479,BAJA,-17.788656,-63.147956,432.3,432.3,432.3,4034
-177886_-631487,BAJA,-17.788637,-63.148755,432.3,432.3,432.3,4035
-177886_-631515,BAJA,-17.788692,-63.151587,262.7,262.7,262.7,4036
-177886_-631522,BAJA,-17.788667,-63.152253,245.82,245.4,246.4,4037
-177886_-631523,BAJA,-17.788662,-63.152334,245.3,245.0,245.8,4038
-177886_-631524,BAJA,-17.788677,-63.152422,245.55,245.3,245.8,4039
-177886_-632051,BAJA,-17.788698,-63.205124,438.6,438.6,438.6,4040
-177887_-631272,BAJA,-17.788755,-63.127258,424.1,424.1,424.1,4041
-177887_-631515,BAJA,-17.788785,-63.151555,262.9,262.9,262.9,4042
-177887_-631521,BAJA,-17.788743,-63.152171,246.84,246.6,247.1,4043
-177887_-631522,BAJA,-17.788728,-63.152266,243.45,242.9,244.3,4044
-177887_-631523,BAJA,-17.788744,-63.152344,243.69,242.4,246.6,4045
-177887_-631524,BAJA,-17.788717,-63.152454,245.1,245.1,245.1,4046
-177887_-631642,BAJA,-17.788744,-63.164253,435.8,435.8,435.8,4047
-177887_-631646,BAJA,-17.788742,-63.164669,435.8,435.8,435.8,4048
-177887_-631715,BAJA,-17.788711,-63.171593,438.5,438.5,438.5,4049
-177887_-631943,BAJA,-17.788752,-63.194306,436.9,436.9,436.9,4050
-177888_-631520,BAJA,-17.788876,-63.152054,239.78,239.4,240.2,4051
-177888_-631521,BAJA,-17.788869,-63.152112,247.4,247.4,247.4,4052
-177888_-631522,BAJA,-17.788803,-63.152262,244.1,244.1,244.1,4053
-177888_-631523,BAJA,-17.788856,-63.15233,242.58,242.2,244.1,4054
-177888_-631524,BAJA,-17.788855,-63.152486,244.5,244.5,244.5,4055
-177888_-631529,BAJA,-17.788834,-63.152901,245.1,245.1,245.1,4056
-177888_-631533,BAJA,-17.788853,-63.153323,247.26,242.0,247.4,4057
-177888_-631534,BAJA,-17.788863,-63.153404,247.4,247.4,247.4,4058
-177888_-631622,BAJA,-17.788853,-63.162235,434.6,434.6,434.6,4059
-177888_-631624,BAJA,-17.788807,-63.162421,434.7,434.7,434.7,4060
-177889_-631519,BAJA,-17.78895,-63.151948,240.35,237.9,241.7,4061
-177889_-631520,BAJA,-17.788946,-63.15205,239.43,238.1,241.5,4062
-177889_-631521,BAJA,-17.788937,-63.152167,240.84,238.1,242.0,4063
